"solution","fe_degree","Points:0","Points:1","Points:2"
-0.8652,5,0.95,0.15,-0.8652
-0.76978,5,0.9,0.2,-0.76978
-0.78558,5,0.95,0.2,-0.78558
-0.89488,5,0.95,0.15,-0.89488
-0.32749,5,1,0.15,-0.32749
-0.81253,5,0.95,0.2,-0.81253
-0.29736,5,1,0.2,-0.29736
-0.29736,5,-1,0.2,-0.29736
-0.81253,5,-0.95,0.2,-0.81253
-0.2599,5,-1,0.25,-0.2599
-0.71018,5,-0.95,0.25,-0.71018
-0.78558,5,-0.95,0.2,-0.78558
-0.76978,5,-0.9,0.2,-0.76978
-0.68662,5,-0.95,0.25,-0.68662
-0.67281,5,-0.9,0.25,-0.67281
-0.2599,5,-1,0.25,-0.2599
-0.71018,5,-0.95,0.25,-0.71018
-0.21604,5,-1,0.3,-0.21604
-0.59034,5,-0.95,0.3,-0.59034
-0.68662,5,-0.95,0.25,-0.68662
-0.67281,5,-0.9,0.25,-0.67281
-0.57076,5,-0.95,0.3,-0.57076
-0.55927,5,-0.9,0.3,-0.55927
-0.76907,5,-0.9,0.2,-0.76907
-0.72085,5,-0.85,0.2,-0.72085
-0.67219,5,-0.9,0.25,-0.67219
-0.63004,5,-0.85,0.25,-0.63004
-0.72083,5,-0.85,0.2,-0.72083
-0.65451,5,-0.8,0.2,-0.65451
-0.63003,5,-0.85,0.25,-0.63003
-0.57206,5,-0.8,0.25,-0.57206
-0.67219,5,-0.9,0.25,-0.67219
-0.63004,5,-0.85,0.25,-0.63004
-0.55876,5,-0.9,0.3,-0.55876
-0.52373,5,-0.85,0.3,-0.52373
-0.63003,5,-0.85,0.25,-0.63003
-0.57206,5,-0.8,0.25,-0.57206
-0.52371,5,-0.85,0.3,-0.52371
-0.47553,5,-0.8,0.3,-0.47553
-0.21604,5,-1,0.3,-0.21604
-0.59034,5,-0.95,0.3,-0.59034
-0.16687,5,-1,0.35,-0.16687
-0.45596,5,-0.95,0.35,-0.45596
-0.57076,5,-0.95,0.3,-0.57076
-0.55927,5,-0.9,0.3,-0.55927
-0.44084,5,-0.95,0.35,-0.44084
-0.43197,5,-0.9,0.35,-0.43197
-0.16687,5,-1,0.35,-0.16687
-0.45596,5,-0.95,0.35,-0.45596
-0.11358,5,-1,0.4,-0.11358
-0.31036,5,-0.95,0.4,-0.31036
-0.44084,5,-0.95,0.35,-0.44084
-0.43197,5,-0.9,0.35,-0.43197
-0.30007,5,-0.95,0.4,-0.30007
-0.29403,5,-0.9,0.4,-0.29403
-0.55876,5,-0.9,0.3,-0.55876
-0.52373,5,-0.85,0.3,-0.52373
-0.43157,5,-0.9,0.35,-0.43157
-0.40451,5,-0.85,0.35,-0.40451
-0.52371,5,-0.85,0.3,-0.52371
-0.47553,5,-0.8,0.3,-0.47553
-0.4045,5,-0.85,0.35,-0.4045
-0.36729,5,-0.8,0.35,-0.36729
-0.43157,5,-0.9,0.35,-0.43157
-0.40451,5,-0.85,0.35,-0.40451
-0.29376,5,-0.9,0.4,-0.29376
-0.27534,5,-0.85,0.4,-0.27534
-0.4045,5,-0.85,0.35,-0.4045
-0.36729,5,-0.8,0.35,-0.36729
-0.27533,5,-0.85,0.4,-0.27533
-0.25,5,-0.8,0.4,-0.25
-0.65451,5,-0.8,0.2,-0.65451
-0.57206,5,-0.75,0.2,-0.57206
-0.57206,5,-0.8,0.25,-0.57206
-0.5,5,-0.75,0.25,-0.5
-0.57206,5,-0.75,0.2,-0.57206
-0.47553,5,-0.7,0.2,-0.47553
-0.5,5,-0.75,0.25,-0.5
-0.41563,5,-0.7,0.25,-0.41563
-0.57206,5,-0.8,0.25,-0.57206
-0.5,5,-0.75,0.25,-0.5
-0.47553,5,-0.8,0.3,-0.47553
-0.41563,5,-0.75,0.3,-0.41563
-0.5,5,-0.75,0.25,-0.5
-0.41563,5,-0.7,0.25,-0.41563
-0.41563,5,-0.75,0.3,-0.41563
-0.34549,5,-0.7,0.3,-0.34549
-0.47553,5,-0.7,0.2,-0.47553
-0.36729,5,-0.65,0.2,-0.36729
-0.41563,5,-0.7,0.25,-0.41563
-0.32102,5,-0.65,0.25,-0.32102
-0.36729,5,-0.65,0.2,-0.36729
-0.25,5,-0.6,0.2,-0.25
-0.32102,5,-0.65,0.25,-0.32102
-0.21851,5,-0.6,0.25,-0.21851
-0.41563,5,-0.7,0.25,-0.41563
-0.32102,5,-0.65,0.25,-0.32102
-0.34549,5,-0.7,0.3,-0.34549
-0.26685,5,-0.65,0.3,-0.26685
-0.32102,5,-0.65,0.25,-0.32102
-0.21851,5,-0.6,0.25,-0.21851
-0.26685,5,-0.65,0.3,-0.26685
-0.18164,5,-0.6,0.3,-0.18164
-0.47553,5,-0.8,0.3,-0.47553
-0.41563,5,-0.75,0.3,-0.41563
-0.36729,5,-0.8,0.35,-0.36729
-0.32102,5,-0.75,0.35,-0.32102
-0.41563,5,-0.75,0.3,-0.41563
-0.34549,5,-0.7,0.3,-0.34549
-0.32102,5,-0.75,0.35,-0.32102
-0.26685,5,-0.7,0.35,-0.26685
-0.36729,5,-0.8,0.35,-0.36729
-0.32102,5,-0.75,0.35,-0.32102
-0.25,5,-0.8,0.4,-0.25
-0.21851,5,-0.75,0.4,-0.21851
-0.32102,5,-0.75,0.35,-0.32102
-0.26685,5,-0.7,0.35,-0.26685
-0.21851,5,-0.75,0.4,-0.21851
-0.18164,5,-0.7,0.4,-0.18164
-0.34549,5,-0.7,0.3,-0.34549
-0.26685,5,-0.65,0.3,-0.26685
-0.26685,5,-0.7,0.35,-0.26685
-0.20611,5,-0.65,0.35,-0.20611
-0.26685,5,-0.65,0.3,-0.26685
-0.18164,5,-0.6,0.3,-0.18164
-0.20611,5,-0.65,0.35,-0.20611
-0.14029,5,-0.6,0.35,-0.14029
-0.26685,5,-0.7,0.35,-0.26685
-0.20611,5,-0.65,0.35,-0.20611
-0.18164,5,-0.7,0.4,-0.18164
-0.14029,5,-0.65,0.4,-0.14029
-0.20611,5,-0.65,0.35,-0.20611
-0.14029,5,-0.6,0.35,-0.14029
-0.14029,5,-0.65,0.4,-0.14029
-0.095492,5,-0.6,0.4,-0.095492
-0.25,5,-0.6,0.2,-0.25
-0.12656,5,-0.55,0.2,-0.12656
-0.21851,5,-0.6,0.25,-0.21851
-0.11062,5,-0.55,0.25,-0.11062
-0.12656,5,-0.55,0.2,-0.12656
1.2626e-08,5,-0.5,0.2,1.2626e-08
-0.11062,5,-0.55,0.25,-0.11062
-6.8787e-08,5,-0.5,0.25,-6.8787e-08
-0.21851,5,-0.6,0.25,-0.21851
-0.11062,5,-0.55,0.25,-0.11062
-0.18164,5,-0.6,0.3,-0.18164
-0.09195,5,-0.55,0.3,-0.09195
-0.11062,5,-0.55,0.25,-0.11062
-6.973e-08,5,-0.5,0.25,-6.973e-08
-0.09195,5,-0.55,0.3,-0.09195
-1.0783e-07,5,-0.5,0.3,-1.0783e-07
1.328e-08,5,-0.5,0.2,1.328e-08
0.12656,5,-0.45,0.2,0.12656
-6.9517e-08,5,-0.5,0.25,-6.9517e-08
0.11062,5,-0.45,0.25,0.11062
0.12656,5,-0.45,0.2,0.12656
0.25,5,-0.4,0.2,0.25
0.11062,5,-0.45,0.25,0.11062
0.21851,5,-0.4,0.25,0.21851
-6.9649e-08,5,-0.5,0.25,-6.9649e-08
0.11062,5,-0.45,0.25,0.11062
-1.0859e-07,5,-0.5,0.3,-1.0859e-07
0.09195,5,-0.45,0.3,0.09195
0.11062,5,-0.45,0.25,0.11062
0.21851,5,-0.4,0.25,0.21851
0.09195,5,-0.45,0.3,0.09195
0.18163,5,-0.4,0.3,0.18164
-0.18164,5,-0.6,0.3,-0.18164
-0.09195,5,-0.55,0.3,-0.09195
-0.14029,5,-0.6,0.35,-0.14029
-0.07102,5,-0.55,0.35,-0.07102
-0.09195,5,-0.55,0.3,-0.09195
-1.0858e-07,5,-0.5,0.3,-1.0858e-07
-0.07102,5,-0.55,0.35,-0.07102
-1.0251e-07,5,-0.5,0.35,-1.0251e-07
-0.14029,5,-0.6,0.35,-0.14029
-0.07102,5,-0.55,0.35,-0.07102
-0.095492,5,-0.6,0.4,-0.095492
-0.048341,5,-0.55,0.4,-0.048341
-0.07102,5,-0.55,0.35,-0.07102
-1.0214e-07,5,-0.5,0.35,-1.0214e-07
-0.048341,5,-0.55,0.4,-0.048341
-8.9326e-08,5,-0.5,0.4,-8.9326e-08
-1.0936e-07,5,-0.5,0.3,-1.0936e-07
0.09195,5,-0.45,0.3,0.09195
-1.0177e-07,5,-0.5,0.35,-1.0177e-07
0.07102,5,-0.45,0.35,0.07102
0.09195,5,-0.45,0.3,0.09195
0.18163,5,-0.4,0.3,0.18164
0.07102,5,-0.45,0.35,0.07102
0.14029,5,-0.4,0.35,0.14029
-1.0128e-07,5,-0.5,0.35,-1.0128e-07
0.07102,5,-0.45,0.35,0.07102
-8.9594e-08,5,-0.5,0.4,-8.9594e-08
0.048341,5,-0.45,0.4,0.048341
0.07102,5,-0.45,0.35,0.07102
0.14029,5,-0.4,0.35,0.14029
0.048341,5,-0.45,0.4,0.048341
0.095491,5,-0.4,0.4,0.095491
0.25,5,-0.4,0.2,0.25
0.36729,5,-0.35,0.2,0.36729
0.21851,5,-0.4,0.25,0.21851
0.32102,5,-0.35,0.25,0.32102
0.36729,5,-0.35,0.2,0.36729
0.47553,5,-0.3,0.2,0.47553
0.32102,5,-0.35,0.25,0.32102
0.41563,5,-0.3,0.25,0.41563
0.21851,5,-0.4,0.25,0.21851
0.32102,5,-0.35,0.25,0.32102
0.18163,5,-0.4,0.3,0.18164
0.26685,5,-0.35,0.3,0.26685
0.32102,5,-0.35,0.25,0.32102
0.41563,5,-0.3,0.25,0.41563
0.26685,5,-0.35,0.3,0.26685
0.34549,5,-0.3,0.3,0.34549
0.47553,5,-0.3,0.2,0.47553
0.57206,5,-0.25,0.2,0.57206
0.41563,5,-0.3,0.25,0.41563
0.5,5,-0.25,0.25,0.5
0.57206,5,-0.25,0.2,0.57206
0.65451,5,-0.2,0.2,0.65451
0.5,5,-0.25,0.25,0.5
0.57206,5,-0.2,0.25,0.57206
0.41563,5,-0.3,0.25,0.41563
0.5,5,-0.25,0.25,0.5
0.34549,5,-0.3,0.3,0.34549
0.41563,5,-0.25,0.3,0.41563
0.5,5,-0.25,0.25,0.5
0.57206,5,-0.2,0.25,0.57206
0.41563,5,-0.25,0.3,0.41563
0.47553,5,-0.2,0.3,0.47553
0.18163,5,-0.4,0.3,0.18164
0.26685,5,-0.35,0.3,0.26685
0.14029,5,-0.4,0.35,0.14029
0.20611,5,-0.35,0.35,0.20611
0.26685,5,-0.35,0.3,0.26685
0.34549,5,-0.3,0.3,0.34549
0.20611,5,-0.35,0.35,0.20611
0.26685,5,-0.3,0.35,0.26685
0.14029,5,-0.4,0.35,0.14029
0.20611,5,-0.35,0.35,0.20611
0.095491,5,-0.4,0.4,0.095491
0.14029,5,-0.35,0.4,0.14029
0.20611,5,-0.35,0.35,0.20611
0.26685,5,-0.3,0.35,0.26685
0.14029,5,-0.35,0.4,0.14029
0.18163,5,-0.3,0.4,0.18164
0.34549,5,-0.3,0.3,0.34549
0.41563,5,-0.25,0.3,0.41563
0.26685,5,-0.3,0.35,0.26685
0.32102,5,-0.25,0.35,0.32102
0.41563,5,-0.25,0.3,0.41563
0.47553,5,-0.2,0.3,0.47553
0.32102,5,-0.25,0.35,0.32102
0.36729,5,-0.2,0.35,0.36729
0.26685,5,-0.3,0.35,0.26685
0.32102,5,-0.25,0.35,0.32102
0.18163,5,-0.3,0.4,0.18164
0.21851,5,-0.25,0.4,0.21851
0.32102,5,-0.25,0.35,0.32102
0.36729,5,-0.2,0.35,0.36729
0.21851,5,-0.25,0.4,0.21851
0.25,5,-0.2,0.4,0.25
0.65451,5,-0.2,0.2,0.65451
0.72084,5,-0.15,0.2,0.72084
0.57206,5,-0.2,0.25,0.57206
0.63004,5,-0.15,0.25,0.63004
0.72084,5,-0.15,0.2,0.72084
0.76942,5,-0.1,0.2,0.76942
0.63004,5,-0.15,0.25,0.63004
0.6725,5,-0.1,0.25,0.6725
0.57206,5,-0.2,0.25,0.57206
0.63004,5,-0.15,0.25,0.63004
0.47553,5,-0.2,0.3,0.47553
0.52372,5,-0.15,0.3,0.52372
0.63004,5,-0.15,0.25,0.63004
0.6725,5,-0.1,0.25,0.6725
0.52372,5,-0.15,0.3,0.52372
0.55902,5,-0.1,0.3,0.55902
0.76942,5,-0.1,0.2,0.76942
0.79906,5,-0.05,0.2,0.79906
0.6725,5,-0.1,0.25,0.6725
0.6984,5,-0.05,0.25,0.6984
0.79906,5,-0.05,0.2,0.79906
0.80902,5,0,0.2,0.80902
0.6984,5,-0.05,0.25,0.6984
0.70711,5,0,0.25,0.70711
0.6725,5,-0.1,0.25,0.6725
0.6984,5,-0.05,0.25,0.6984
0.55902,5,-0.1,0.3,0.55902
0.58055,5,-0.05,0.3,0.58055
0.6984,5,-0.05,0.25,0.6984
0.70711,5,0,0.25,0.70711
0.58055,5,-0.05,0.3,0.58055
0.58779,5,0,0.3,0.58779
0.47553,5,-0.2,0.3,0.47553
0.52372,5,-0.15,0.3,0.52372
0.36729,5,-0.2,0.35,0.36729
0.40451,5,-0.15,0.35,0.40451
0.52372,5,-0.15,0.3,0.52372
0.55902,5,-0.1,0.3,0.55902
0.40451,5,-0.15,0.35,0.40451
0.43177,5,-0.1,0.35,0.43177
0.36729,5,-0.2,0.35,0.36729
0.40451,5,-0.15,0.35,0.40451
0.25,5,-0.2,0.4,0.25
0.27534,5,-0.15,0.4,0.27534
0.40451,5,-0.15,0.35,0.40451
0.43177,5,-0.1,0.35,0.43177
0.27534,5,-0.15,0.4,0.27534
0.29389,5,-0.1,0.4,0.29389
0.55902,5,-0.1,0.3,0.55902
0.58055,5,-0.05,0.3,0.58055
0.43177,5,-0.1,0.35,0.43177
0.4484,5,-0.05,0.35,0.4484
0.58055,5,-0.05,0.3,0.58055
0.58779,5,0,0.3,0.58779
0.4484,5,-0.05,0.35,0.4484
0.45399,5,0,0.35,0.45399
0.43177,5,-0.1,0.35,0.43177
0.4484,5,-0.05,0.35,0.4484
0.29389,5,-0.1,0.4,0.29389
0.30521,5,-0.05,0.4,0.30521
0.4484,5,-0.05,0.35,0.4484
0.45399,5,0,0.35,0.45399
0.30521,5,-0.05,0.4,0.30521
0.30902,5,0,0.4,0.30902
0.80902,5,0,0.2,0.80902
0.79906,5,0.05,0.2,0.79906
0.70711,5,0,0.25,0.70711
0.6984,5,0.05,0.25,0.6984
0.79906,5,0.05,0.2,0.79906
0.76942,5,0.1,0.2,0.76942
0.6984,5,0.05,0.25,0.6984
0.6725,5,0.1,0.25,0.6725
0.70711,5,0,0.25,0.70711
0.6984,5,0.05,0.25,0.6984
0.58779,5,0,0.3,0.58779
0.58055,5,0.05,0.3,0.58055
0.6984,5,0.05,0.25,0.6984
0.6725,5,0.1,0.25,0.6725
0.58055,5,0.05,0.3,0.58055
0.55902,5,0.1,0.3,0.55902
0.76942,5,0.1,0.2,0.76942
0.72084,5,0.15,0.2,0.72084
0.6725,5,0.1,0.25,0.6725
0.63004,5,0.15,0.25,0.63004
0.72084,5,0.15,0.2,0.72084
0.65451,5,0.2,0.2,0.65451
0.63004,5,0.15,0.25,0.63004
0.57206,5,0.2,0.25,0.57206
0.6725,5,0.1,0.25,0.6725
0.63004,5,0.15,0.25,0.63004
0.55902,5,0.1,0.3,0.55902
0.52372,5,0.15,0.3,0.52372
0.63004,5,0.15,0.25,0.63004
0.57206,5,0.2,0.25,0.57206
0.52372,5,0.15,0.3,0.52372
0.47553,5,0.2,0.3,0.47553
0.58779,5,0,0.3,0.58779
0.58055,5,0.05,0.3,0.58055
0.45399,5,0,0.35,0.45399
0.4484,5,0.05,0.35,0.4484
0.58055,5,0.05,0.3,0.58055
0.55902,5,0.1,0.3,0.55902
0.4484,5,0.05,0.35,0.4484
0.43177,5,0.1,0.35,0.43177
0.45399,5,0,0.35,0.45399
0.4484,5,0.05,0.35,0.4484
0.30902,5,0,0.4,0.30902
0.30521,5,0.05,0.4,0.30521
0.4484,5,0.05,0.35,0.4484
0.43177,5,0.1,0.35,0.43177
0.30521,5,0.05,0.4,0.30521
0.29389,5,0.1,0.4,0.29389
0.55902,5,0.1,0.3,0.55902
0.52372,5,0.15,0.3,0.52372
0.43177,5,0.1,0.35,0.43177
0.40451,5,0.15,0.35,0.40451
0.52372,5,0.15,0.3,0.52372
0.47553,5,0.2,0.3,0.47553
0.40451,5,0.15,0.35,0.40451
0.36729,5,0.2,0.35,0.36729
0.43177,5,0.1,0.35,0.43177
0.40451,5,0.15,0.35,0.40451
0.29389,5,0.1,0.4,0.29389
0.27534,5,0.15,0.4,0.27534
0.40451,5,0.15,0.35,0.40451
0.36729,5,0.2,0.35,0.36729
0.27534,5,0.15,0.4,0.27534
0.25,5,0.2,0.4,0.25
0.65451,5,0.2,0.2,0.65451
0.57206,5,0.25,0.2,0.57206
0.57206,5,0.2,0.25,0.57206
0.5,5,0.25,0.25,0.5
0.57206,5,0.25,0.2,0.57206
0.47553,5,0.3,0.2,0.47553
0.5,5,0.25,0.25,0.5
0.41563,5,0.3,0.25,0.41563
0.57206,5,0.2,0.25,0.57206
0.5,5,0.25,0.25,0.5
0.47553,5,0.2,0.3,0.47553
0.41563,5,0.25,0.3,0.41563
0.5,5,0.25,0.25,0.5
0.41563,5,0.3,0.25,0.41563
0.41563,5,0.25,0.3,0.41563
0.34549,5,0.3,0.3,0.34549
0.47553,5,0.3,0.2,0.47553
0.36729,5,0.35,0.2,0.36729
0.41563,5,0.3,0.25,0.41563
0.32102,5,0.35,0.25,0.32102
0.36729,5,0.35,0.2,0.36729
0.25,5,0.4,0.2,0.25
0.32102,5,0.35,0.25,0.32102
0.21851,5,0.4,0.25,0.21851
0.41563,5,0.3,0.25,0.41563
0.32102,5,0.35,0.25,0.32102
0.34549,5,0.3,0.3,0.34549
0.26685,5,0.35,0.3,0.26685
0.32102,5,0.35,0.25,0.32102
0.21851,5,0.4,0.25,0.21851
0.26685,5,0.35,0.3,0.26685
0.18164,5,0.4,0.3,0.18164
0.47553,5,0.2,0.3,0.47553
0.41563,5,0.25,0.3,0.41563
0.36729,5,0.2,0.35,0.36729
0.32102,5,0.25,0.35,0.32102
0.41563,5,0.25,0.3,0.41563
0.34549,5,0.3,0.3,0.34549
0.32102,5,0.25,0.35,0.32102
0.26685,5,0.3,0.35,0.26685
0.36729,5,0.2,0.35,0.36729
0.32102,5,0.25,0.35,0.32102
0.25,5,0.2,0.4,0.25
0.21851,5,0.25,0.4,0.21851
0.32102,5,0.25,0.35,0.32102
0.26685,5,0.3,0.35,0.26685
0.21851,5,0.25,0.4,0.21851
0.18164,5,0.3,0.4,0.18164
0.34549,5,0.3,0.3,0.34549
0.26685,5,0.35,0.3,0.26685
0.26685,5,0.3,0.35,0.26685
0.20611,5,0.35,0.35,0.20611
0.26685,5,0.35,0.3,0.26685
0.18164,5,0.4,0.3,0.18164
0.20611,5,0.35,0.35,0.20611
0.14029,5,0.4,0.35,0.14029
0.26685,5,0.3,0.35,0.26685
0.20611,5,0.35,0.35,0.20611
0.18164,5,0.3,0.4,0.18164
0.14029,5,0.35,0.4,0.14029
0.20611,5,0.35,0.35,0.20611
0.14029,5,0.4,0.35,0.14029
0.14029,5,0.35,0.4,0.14029
0.095491,5,0.4,0.4,0.095491
0.25,5,0.4,0.2,0.25
0.12656,5,0.45,0.2,0.12656
0.21851,5,0.4,0.25,0.21851
0.11062,5,0.45,0.25,0.11062
0.12656,5,0.45,0.2,0.12656
1.2909e-07,5,0.5,0.2,1.2909e-07
0.11062,5,0.45,0.25,0.11062
1.7191e-08,5,0.5,0.25,1.7191e-08
0.21851,5,0.4,0.25,0.21851
0.11062,5,0.45,0.25,0.11062
0.18164,5,0.4,0.3,0.18164
0.09195,5,0.45,0.3,0.09195
0.11062,5,0.45,0.25,0.11062
1.652e-08,5,0.5,0.25,1.6521e-08
0.09195,5,0.45,0.3,0.09195
-2.8956e-08,5,0.5,0.3,-2.8956e-08
1.2767e-07,5,0.5,0.2,1.2767e-07
-0.12656,5,0.55,0.2,-0.12656
1.6021e-08,5,0.5,0.25,1.6021e-08
-0.11062,5,0.55,0.25,-0.11062
-0.12656,5,0.55,0.2,-0.12656
-0.25,5,0.6,0.2,-0.25
-0.11062,5,0.55,0.25,-0.11062
-0.21851,5,0.6,0.25,-0.21851
1.7299e-08,5,0.5,0.25,1.7299e-08
-0.11062,5,0.55,0.25,-0.11062
-3.0531e-08,5,0.5,0.3,-3.0531e-08
-0.09195,5,0.55,0.3,-0.09195
-0.11062,5,0.55,0.25,-0.11062
-0.21851,5,0.6,0.25,-0.21851
-0.09195,5,0.55,0.3,-0.09195
-0.18164,5,0.6,0.3,-0.18164
0.18164,5,0.4,0.3,0.18164
0.09195,5,0.45,0.3,0.09195
0.14029,5,0.4,0.35,0.14029
0.07102,5,0.45,0.35,0.07102
0.09195,5,0.45,0.3,0.09195
-2.9001e-08,5,0.5,0.3,-2.9001e-08
0.07102,5,0.45,0.35,0.07102
-7.4184e-08,5,0.5,0.35,-7.4184e-08
0.14029,5,0.4,0.35,0.14029
0.07102,5,0.45,0.35,0.07102
0.095491,5,0.4,0.4,0.095491
0.048341,5,0.45,0.4,0.048341
0.07102,5,0.45,0.35,0.07102
-7.4192e-08,5,0.5,0.35,-7.4192e-08
0.048341,5,0.45,0.4,0.048341
-8.0182e-08,5,0.5,0.4,-8.0183e-08
-2.8595e-08,5,0.5,0.3,-2.8595e-08
-0.09195,5,0.55,0.3,-0.09195
-7.4621e-08,5,0.5,0.35,-7.4621e-08
-0.07102,5,0.55,0.35,-0.07102
-0.09195,5,0.55,0.3,-0.09195
-0.18164,5,0.6,0.3,-0.18164
-0.07102,5,0.55,0.35,-0.07102
-0.14029,5,0.6,0.35,-0.14029
-7.5346e-08,5,0.5,0.35,-7.5346e-08
-0.07102,5,0.55,0.35,-0.07102
-7.8906e-08,5,0.5,0.4,-7.8906e-08
-0.048341,5,0.55,0.4,-0.048341
-0.07102,5,0.55,0.35,-0.07102
-0.14029,5,0.6,0.35,-0.14029
-0.048341,5,0.55,0.4,-0.048341
-0.095492,5,0.6,0.4,-0.095492
-0.25,5,0.6,0.2,-0.25
-0.36729,5,0.65,0.2,-0.36729
-0.21851,5,0.6,0.25,-0.21851
-0.32102,5,0.65,0.25,-0.32102
-0.36729,5,0.65,0.2,-0.36729
-0.47553,5,0.7,0.2,-0.47553
-0.32102,5,0.65,0.25,-0.32102
-0.41563,5,0.7,0.25,-0.41563
-0.21851,5,0.6,0.25,-0.21851
-0.32102,5,0.65,0.25,-0.32102
-0.18164,5,0.6,0.3,-0.18164
-0.26685,5,0.65,0.3,-0.26685
-0.32102,5,0.65,0.25,-0.32102
-0.41563,5,0.7,0.25,-0.41563
-0.26685,5,0.65,0.3,-0.26685
-0.34549,5,0.7,0.3,-0.34549
-0.47553,5,0.7,0.2,-0.47553
-0.57206,5,0.75,0.2,-0.57206
-0.41563,5,0.7,0.25,-0.41563
-0.5,5,0.75,0.25,-0.5
-0.57206,5,0.75,0.2,-0.57206
-0.65451,5,0.8,0.2,-0.65451
-0.5,5,0.75,0.25,-0.5
-0.57206,5,0.8,0.25,-0.57206
-0.41563,5,0.7,0.25,-0.41563
-0.5,5,0.75,0.25,-0.5
-0.34549,5,0.7,0.3,-0.34549
-0.41563,5,0.75,0.3,-0.41563
-0.5,5,0.75,0.25,-0.5
-0.57206,5,0.8,0.25,-0.57206
-0.41563,5,0.75,0.3,-0.41563
-0.47553,5,0.8,0.3,-0.47553
-0.18164,5,0.6,0.3,-0.18164
-0.26685,5,0.65,0.3,-0.26685
-0.14029,5,0.6,0.35,-0.14029
-0.20611,5,0.65,0.35,-0.20611
-0.26685,5,0.65,0.3,-0.26685
-0.34549,5,0.7,0.3,-0.34549
-0.20611,5,0.65,0.35,-0.20611
-0.26685,5,0.7,0.35,-0.26685
-0.14029,5,0.6,0.35,-0.14029
-0.20611,5,0.65,0.35,-0.20611
-0.095492,5,0.6,0.4,-0.095492
-0.14029,5,0.65,0.4,-0.14029
-0.20611,5,0.65,0.35,-0.20611
-0.26685,5,0.7,0.35,-0.26685
-0.14029,5,0.65,0.4,-0.14029
-0.18164,5,0.7,0.4,-0.18164
-0.34549,5,0.7,0.3,-0.34549
-0.41563,5,0.75,0.3,-0.41563
-0.26685,5,0.7,0.35,-0.26685
-0.32102,5,0.75,0.35,-0.32102
-0.41563,5,0.75,0.3,-0.41563
-0.47553,5,0.8,0.3,-0.47553
-0.32102,5,0.75,0.35,-0.32102
-0.36729,5,0.8,0.35,-0.36729
-0.26685,5,0.7,0.35,-0.26685
-0.32102,5,0.75,0.35,-0.32102
-0.18164,5,0.7,0.4,-0.18164
-0.21851,5,0.75,0.4,-0.21851
-0.32102,5,0.75,0.35,-0.32102
-0.36729,5,0.8,0.35,-0.36729
-0.21851,5,0.75,0.4,-0.21851
-0.25,5,0.8,0.4,-0.25
-0.65451,5,0.8,0.2,-0.65451
-0.72083,5,0.85,0.2,-0.72083
-0.57206,5,0.8,0.25,-0.57206
-0.63003,5,0.85,0.25,-0.63003
-0.72085,5,0.85,0.2,-0.72085
-0.76907,5,0.9,0.2,-0.76907
-0.63004,5,0.85,0.25,-0.63004
-0.67219,5,0.9,0.25,-0.67219
-0.57206,5,0.8,0.25,-0.57206
-0.63003,5,0.85,0.25,-0.63003
-0.47553,5,0.8,0.3,-0.47553
-0.52371,5,0.85,0.3,-0.52371
-0.63004,5,0.85,0.25,-0.63004
-0.67219,5,0.9,0.25,-0.67219
-0.52373,5,0.85,0.3,-0.52373
-0.55876,5,0.9,0.3,-0.55876
-0.76978,5,0.9,0.2,-0.76978
-0.78558,5,0.95,0.2,-0.78558
-0.67281,5,0.9,0.25,-0.67281
-0.68662,5,0.95,0.25,-0.68662
-0.81253,5,0.95,0.2,-0.81253
-0.29736,5,1,0.2,-0.29736
-0.71018,5,0.95,0.25,-0.71018
-0.2599,5,1,0.25,-0.2599
-0.67281,5,0.9,0.25,-0.67281
-0.68662,5,0.95,0.25,-0.68662
-0.55927,5,0.9,0.3,-0.55927
-0.57076,5,0.95,0.3,-0.57076
-0.71018,5,0.95,0.25,-0.71018
-0.2599,5,1,0.25,-0.2599
-0.59034,5,0.95,0.3,-0.59034
-0.21604,5,1,0.3,-0.21604
-0.47553,5,0.8,0.3,-0.47553
-0.52371,5,0.85,0.3,-0.52371
-0.36729,5,0.8,0.35,-0.36729
-0.4045,5,0.85,0.35,-0.4045
-0.52373,5,0.85,0.3,-0.52373
-0.55876,5,0.9,0.3,-0.55876
-0.40451,5,0.85,0.35,-0.40451
-0.43157,5,0.9,0.35,-0.43157
-0.36729,5,0.8,0.35,-0.36729
-0.4045,5,0.85,0.35,-0.4045
-0.25,5,0.8,0.4,-0.25
-0.27533,5,0.85,0.4,-0.27533
-0.40451,5,0.85,0.35,-0.40451
-0.43157,5,0.9,0.35,-0.43157
-0.27534,5,0.85,0.4,-0.27534
-0.29376,5,0.9,0.4,-0.29376
-0.55927,5,0.9,0.3,-0.55927
-0.57076,5,0.95,0.3,-0.57076
-0.43197,5,0.9,0.35,-0.43197
-0.44084,5,0.95,0.35,-0.44084
-0.59034,5,0.95,0.3,-0.59034
-0.21604,5,1,0.3,-0.21604
-0.45596,5,0.95,0.35,-0.45596
-0.16687,5,1,0.35,-0.16687
-0.43197,5,0.9,0.35,-0.43197
-0.44084,5,0.95,0.35,-0.44084
-0.29403,5,0.9,0.4,-0.29403
-0.30007,5,0.95,0.4,-0.30007
-0.45596,5,0.95,0.35,-0.45596
-0.16687,5,1,0.35,-0.16687
-0.31036,5,0.95,0.4,-0.31036
